"","X","SYMBOL","padj_species","padj_human","variable","value","L1"
"300","ENSG00000013293","SLC7A14","sig","ns","orangutan",1.76668849417692,"orangutan"
"301","ENSG00000087495","PHACTR3","sig","ns","orangutan",1.38375050611711,"orangutan"
"302","ENSG00000157470","FAM81A","sig","ns","orangutan",1.54799953720211,"orangutan"
"303","ENSG00000276070","CCL4L2","sig","sig","human_related_chimpanzee ",7.48620139778106,"chimpanzee"
"304","ENSG00000181541","MAB21L2","sig","sig","human_related_chimpanzee ",4.69681184308306,"chimpanzee"
"305","ENSG00000140519","RHCG","sig","sig","human_related_chimpanzee ",3.96317971214079,"chimpanzee"
"306","ENSG00000187944","C2orf66","sig","ns","human_related_chimpanzee ",3.79235930555509,"chimpanzee"
"307","ENSG00000203797","DDO","sig","sig","human_related_chimpanzee ",3.7342475957953,"chimpanzee"
"308","ENSG00000159167","STC1","sig","sig","human_related_chimpanzee ",3.05658871982883,"chimpanzee"
"309","ENSG00000000971","CFH","sig","sig","human_related_chimpanzee ",3.01855922762092,"chimpanzee"
"310","ENSG00000204539","CDSN","sig","sig","human_related_chimpanzee ",2.9768459773455,"chimpanzee"
"311","ENSG00000125869","LAMP5","sig","ns","human_related_chimpanzee ",2.17264843561017,"chimpanzee"
"312","ENSG00000184012","TMPRSS2","ns","sig","human_related_chimpanzee ",2.00710603712291,"chimpanzee"
"313","ENSG00000197837","HIST4H4","sig","sig","human_related_chimpanzee ",1.9722715655842,"chimpanzee"
"314","ENSG00000183709","IFNL2","ns","sig","human_related_chimpanzee ",1.90887517062451,"chimpanzee"
"315","ENSG00000144619","CNTN4","ns","ns","human_related_chimpanzee ",1.90385698301985,"chimpanzee"
"316","ENSG00000188897","LOC400499","sig","sig","human_related_chimpanzee ",1.8632580061978,"chimpanzee"
"317","ENSG00000125735","TNFSF14","ns","sig","human_related_chimpanzee ",1.38422475589425,"chimpanzee"
"318","ENSG00000186832","KRT16","ns","sig","human_related_chimpanzee ",1.2205846438114,"chimpanzee"
"319","ENSG00000209702","SNORD41","ns","sig","human_related_chimpanzee ",1.11831303668942,"chimpanzee"
"320","ENSG00000188064","WNT7B","ns","sig","human_related_chimpanzee ",0.782712699285189,"chimpanzee"
"321","ENSG00000186038","HTR3E","ns","sig","human_related_chimpanzee ",0.584538572323958,"chimpanzee"
"322","ENSG00000122254","HS3ST2","ns","sig","human_related_chimpanzee ",0.550213845757763,"chimpanzee"
"323","ENSG00000162738","VANGL2","ns","sig","human_related_chimpanzee ",0.529052160412597,"chimpanzee"
"324","ENSG00000102970","CCL17","ns","sig","human_related_chimpanzee ",0.26394021152046,"chimpanzee"
"325","ENSG00000116726","PRAMEF12","ns","sig","human_related_chimpanzee ",0.263939332787302,"chimpanzee"
"326","ENSG00000170893","TRH","ns","sig","human_related_chimpanzee ",0.263937526726638,"chimpanzee"
"327","ENSG00000179148","ALOXE3","ns","sig","human_related_chimpanzee ",0.164119142903118,"chimpanzee"
"328","ENSG00000173597","SULT1B1","ns","sig","human_related_chimpanzee ",0.129791155183549,"chimpanzee"
"329","ENSG00000158445","KCNB1","ns","sig","human_related_chimpanzee ",0.0927738693379087,"chimpanzee"
"330","ENSG00000034971","MYOC","ns","sig","human_related_chimpanzee ",-0.0566628041782493,"chimpanzee"
"331","ENSG00000128285","MCHR1","ns","sig","human_related_chimpanzee ",-0.142439378251937,"chimpanzee"
"332","ENSG00000178772","CPN2","ns","sig","human_related_chimpanzee ",-0.353499428025305,"chimpanzee"
"333","ENSG00000137491","SLCO2B1","ns","sig","human_related_chimpanzee ",-0.377405016881141,"chimpanzee"
"334","ENSG00000177669","MBOAT4","ns","sig","human_related_chimpanzee ",-0.388058847925511,"chimpanzee"
"335","ENSG00000086570","FAT2","ns","sig","human_related_chimpanzee ",-0.419317969696293,"chimpanzee"
"336","ENSG00000008118","CAMK1G","ns","sig","human_related_chimpanzee ",-0.626475332301571,"chimpanzee"
"337","ENSG00000137440","FGFBP1","ns","sig","human_related_chimpanzee ",-0.657955026862455,"chimpanzee"
"338","ENSG00000275558","RN7SKP175","ns","sig","human_related_chimpanzee ",-0.820615609332766,"chimpanzee"
"339","ENSG00000187492","CDHR4","ns","sig","human_related_chimpanzee ",-1.23400769786324,"chimpanzee"
"340","ENSG00000172987","HPSE2","sig","ns","human_related_chimpanzee ",-1.50578160716803,"chimpanzee"
"341","ENSG00000277224","HIST1H2BF","ns","sig","human_related_chimpanzee ",-1.52583406356511,"chimpanzee"
"342","ENSG00000163993","S100P","ns","sig","human_related_chimpanzee ",-1.69823166971699,"chimpanzee"
"343","ENSG00000171368","TPPP","sig","sig","human_related_chimpanzee ",-1.98122635458885,"chimpanzee"
"344","ENSG00000141404","GNAL","sig","sig","human_related_chimpanzee ",-2.0065863690734,"chimpanzee"
"345","ENSG00000152760","TCTEX1D1","sig","ns","human_related_chimpanzee ",-2.0148957780167,"chimpanzee"
"346","ENSG00000184005","ST6GALNAC3","sig","ns","human_related_chimpanzee ",-2.12561269348729,"chimpanzee"
"347","ENSG00000250565","ATP6V1E2","sig","ns","human_related_chimpanzee ",-2.18448356183735,"chimpanzee"
"348","ENSG00000157150","TIMP4","sig","ns","human_related_chimpanzee ",-2.84959473577428,"chimpanzee"
"349","ENSG00000276070","CCL4L2","sig","sig","chimpanzee",2.06803547350759,"chimpanzee"
"350","ENSG00000181541","MAB21L2","sig","sig","chimpanzee",1.43665105377265,"chimpanzee"
"351","ENSG00000140519","RHCG","sig","sig","chimpanzee",7.38097795173392,"chimpanzee"
"352","ENSG00000187944","C2orf66","sig","ns","chimpanzee",-0.301850121383069,"chimpanzee"
"353","ENSG00000203797","DDO","sig","sig","chimpanzee",6.94560768699711,"chimpanzee"
"354","ENSG00000159167","STC1","sig","sig","chimpanzee",-0.593236124878029,"chimpanzee"
"355","ENSG00000000971","CFH","sig","sig","chimpanzee",6.58366424492705,"chimpanzee"
"356","ENSG00000204539","CDSN","sig","sig","chimpanzee",7.4909376536796,"chimpanzee"
"357","ENSG00000125869","LAMP5","sig","ns","chimpanzee",-0.980249398512401,"chimpanzee"
"358","ENSG00000184012","TMPRSS2","ns","sig","chimpanzee",7.21572166950318,"chimpanzee"
"359","ENSG00000197837","HIST4H4","sig","sig","chimpanzee",-2.50007893554513,"chimpanzee"
"360","ENSG00000183709","IFNL2","ns","sig","chimpanzee",7.51257375558389,"chimpanzee"
"361","ENSG00000144619","CNTN4","ns","ns","chimpanzee",-2.21750892697631,"chimpanzee"
"362","ENSG00000188897","LOC400499","sig","sig","chimpanzee",5.55547515513916,"chimpanzee"
"363","ENSG00000125735","TNFSF14","ns","sig","chimpanzee",5.36848440288835,"chimpanzee"
"364","ENSG00000186832","KRT16","ns","sig","chimpanzee",4.88185080192794,"chimpanzee"
"365","ENSG00000209702","SNORD41","ns","sig","chimpanzee",-1.89463212538791,"chimpanzee"
"366","ENSG00000188064","WNT7B","ns","sig","chimpanzee",-2.85839097496168,"chimpanzee"
"367","ENSG00000186038","HTR3E","ns","sig","chimpanzee",6.07640520122768,"chimpanzee"
"368","ENSG00000122254","HS3ST2","ns","sig","chimpanzee",5.07597626542387,"chimpanzee"
"369","ENSG00000162738","VANGL2","ns","sig","chimpanzee",4.84592276200868,"chimpanzee"
"370","ENSG00000102970","CCL17","ns","sig","chimpanzee",7.08355281451832,"chimpanzee"
"371","ENSG00000116726","PRAMEF12","ns","sig","chimpanzee",5.59205229183688,"chimpanzee"
"372","ENSG00000170893","TRH","ns","sig","chimpanzee",4.59081341583712,"chimpanzee"
"373","ENSG00000179148","ALOXE3","ns","sig","chimpanzee",4.31703646046301,"chimpanzee"
"374","ENSG00000173597","SULT1B1","ns","sig","chimpanzee",3.64625943224017,"chimpanzee"
"375","ENSG00000158445","KCNB1","ns","sig","chimpanzee",-3.14217576529837,"chimpanzee"
"376","ENSG00000034971","MYOC","ns","sig","chimpanzee",4.10734921026203,"chimpanzee"
"377","ENSG00000128285","MCHR1","ns","sig","chimpanzee",4.01625247685257,"chimpanzee"
"378","ENSG00000178772","CPN2","ns","sig","chimpanzee",4.56487864323009,"chimpanzee"
"379","ENSG00000137491","SLCO2B1","ns","sig","chimpanzee",8.29020397040284,"chimpanzee"
"380","ENSG00000177669","MBOAT4","ns","sig","chimpanzee",5.20590887429402,"chimpanzee"
"381","ENSG00000086570","FAT2","ns","sig","chimpanzee",2.73095545352937,"chimpanzee"
"382","ENSG00000008118","CAMK1G","ns","sig","chimpanzee",2.58244194214786,"chimpanzee"
"383","ENSG00000137440","FGFBP1","ns","sig","chimpanzee",3.66247701734751,"chimpanzee"
"384","ENSG00000275558","RN7SKP175","ns","sig","chimpanzee",2.44752525881935,"chimpanzee"
"385","ENSG00000187492","CDHR4","ns","sig","chimpanzee",2.28150600988714,"chimpanzee"
"386","ENSG00000172987","HPSE2","sig","ns","chimpanzee",1.81423282972032,"chimpanzee"
"387","ENSG00000277224","HIST1H2BF","ns","sig","chimpanzee",1.65622356253122,"chimpanzee"
"388","ENSG00000163993","S100P","ns","sig","chimpanzee",2.63812772860354,"chimpanzee"
"389","ENSG00000171368","TPPP","sig","sig","chimpanzee",2.38124841675016,"chimpanzee"
"390","ENSG00000141404","GNAL","sig","sig","chimpanzee",1.9223849481144,"chimpanzee"
"391","ENSG00000152760","TCTEX1D1","sig","ns","chimpanzee",1.18314170320938,"chimpanzee"
"392","ENSG00000184005","ST6GALNAC3","sig","ns","chimpanzee",1.42142208757864,"chimpanzee"
"393","ENSG00000250565","ATP6V1E2","sig","ns","chimpanzee",1.14204517089125,"chimpanzee"
"394","ENSG00000157150","TIMP4","sig","ns","chimpanzee",0.742600136441689,"chimpanzee"
"395","ENSG00000183486","MX2","sig","sig","human_related_gorilla ",8.37353460425743,"gorilla"
"396","ENSG00000142677","IL22RA1","sig","sig","human_related_gorilla ",5.38610051898118,"gorilla"
"397","ENSG00000008517","IL32","sig","sig","human_related_gorilla ",4.65552176239349,"gorilla"
"398","ENSG00000125845","BMP2","sig","sig","human_related_gorilla ",4.45465941735438,"gorilla"
"399","ENSG00000120279","MYCT1","sig","sig","human_related_gorilla ",3.21208448111323,"gorilla"
"400","ENSG00000241489","AC244197.3","sig","sig","human_related_gorilla ",3.04113697387987,"gorilla"
"401","ENSG00000175294","CATSPER1","sig","ns","human_related_gorilla ",3.02354796092246,"gorilla"
"402","ENSG00000183813","CCR4","sig","sig","human_related_gorilla ",2.87689521401583,"gorilla"
"403","ENSG00000178150","ZNF114","sig","ns","human_related_gorilla ",2.72417833827782,"gorilla"
"404","ENSG00000083067","TRPM3","sig","ns","human_related_gorilla ",2.68210835711008,"gorilla"
"405","ENSG00000155465","SLC7A7","sig","sig","human_related_gorilla ",2.43030052595931,"gorilla"
"406","ENSG00000165105","RASEF","sig","sig","human_related_gorilla ",2.36592305806153,"gorilla"
"407","ENSG00000166546","BEAN1","sig","ns","human_related_gorilla ",2.29897488773552,"gorilla"
"408","ENSG00000091831","ESR1","sig","sig","human_related_gorilla ",2.14079667438138,"gorilla"
"409","ENSG00000165685","TMEM52B","sig","sig","human_related_gorilla ",1.89469234317171,"gorilla"
"410","ENSG00000070190","DAPP1","ns","sig","human_related_gorilla ",1.70926942740605,"gorilla"
"411","ENSG00000159212","CLIC6","sig","ns","human_related_gorilla ",1.46300283128001,"gorilla"
"412","ENSG00000103241","FOXF1","sig","sig","human_related_gorilla ",1.29182286696336,"gorilla"
"413","ENSG00000176927","EFCAB5","ns","sig","human_related_gorilla ",1.28227689359353,"gorilla"
"414","ENSG00000164116","GUCY1A1","sig","sig","human_related_gorilla ",1.261483415812,"gorilla"
"415","ENSG00000135636","DYSF","ns","sig","human_related_gorilla ",1.24468308544078,"gorilla"
"416","ENSG00000057468","MSH4","ns","sig","human_related_gorilla ",1.20293311954743,"gorilla"
"417","ENSG00000104267","CA2","ns","sig","human_related_gorilla ",1.18783288834124,"gorilla"
"418","ENSG00000163803","PLB1","ns","sig","human_related_gorilla ",1.11819393083974,"gorilla"
"419","ENSG00000184530","C6orf58","ns","sig","human_related_gorilla ",0.99626952760045,"gorilla"
"420","ENSG00000030304","MUSK","ns","sig","human_related_gorilla ",0.989535940678474,"gorilla"
"421","ENSG00000066248","NGEF","ns","sig","human_related_gorilla ",0.953148164861055,"gorilla"
"422","ENSG00000182329","KIAA2012","ns","sig","human_related_gorilla ",0.70662173884183,"gorilla"
"423","ENSG00000025039","RRAGD","ns","sig","human_related_gorilla ",0.663762124865603,"gorilla"
"424","ENSG00000119125","GDA","ns","sig","human_related_gorilla ",0.568497805337657,"gorilla"
"425","ENSG00000167191","GPRC5B","ns","sig","human_related_gorilla ",0.502456496786714,"gorilla"
"426","ENSG00000123700","KCNJ2","ns","sig","human_related_gorilla ",0.304282572261652,"gorilla"
"427","ENSG00000188869","TMC3","ns","sig","human_related_gorilla ",0.270334929024837,"gorilla"
"428","ENSG00000145451","GLRA3","ns","sig","human_related_gorilla ",0.270332309498381,"gorilla"
"429","ENSG00000167941","SOST","ns","sig","human_related_gorilla ",0.27032866744247,"gorilla"
"430","ENSG00000150782","IL18","ns","sig","human_related_gorilla ",0.26924153986622,"gorilla"
"431","ENSG00000185522","LMNTD2","ns","sig","human_related_gorilla ",0.262026487101808,"gorilla"
"432","ENSG00000128918","ALDH1A2","ns","sig","human_related_gorilla ",0.160760369843161,"gorilla"
"433","ENSG00000124491","F13A1","ns","sig","human_related_gorilla ",0.120453066323423,"gorilla"
"434","ENSG00000146070","PLA2G7","ns","sig","human_related_gorilla ",-0.0197812901022582,"gorilla"
"435","ENSG00000221947","XKR9","ns","sig","human_related_gorilla ",-0.293777028060826,"gorilla"
"436","ENSG00000108984","MAP2K6","ns","sig","human_related_gorilla ",-0.359925658512554,"gorilla"
"437","ENSG00000183346","CABCOCO1","ns","sig","human_related_gorilla ",-0.406510230977754,"gorilla"
"438","ENSG00000204839","MROH6","ns","sig","human_related_gorilla ",-0.493665255272809,"gorilla"
"439","ENSG00000127419","TMEM175","ns","sig","human_related_gorilla ",-0.508417388331681,"gorilla"
"440","ENSG00000183807","FAM162B","ns","sig","human_related_gorilla ",-0.5515773455047,"gorilla"
"441","ENSG00000172322","CLEC12A","ns","sig","human_related_gorilla ",-0.61791875102549,"gorilla"
"442","ENSG00000058404","CAMK2B","ns","sig","human_related_gorilla ",-0.62648187078318,"gorilla"
"443","ENSG00000135454","B4GALNT1","ns","sig","human_related_gorilla ",-0.820416296558874,"gorilla"
"444","ENSG00000077063","CTTNBP2","ns","sig","human_related_gorilla ",-0.875397784829833,"gorilla"
"445","ENSG00000169583","CLIC3","ns","sig","human_related_gorilla ",-0.886923005630222,"gorilla"
"446","ENSG00000115896","PLCL1","sig","sig","human_related_gorilla ",-0.951969185995453,"gorilla"
"447","ENSG00000160097","FNDC5","ns","sig","human_related_gorilla ",-0.997960952234127,"gorilla"
"448","ENSG00000069122","ADGRF5","ns","sig","human_related_gorilla ",-1.03019536873158,"gorilla"
"449","ENSG00000238832","RF01233","ns","sig","human_related_gorilla ",-1.13918799743112,"gorilla"
"450","ENSG00000003096","KLHL13","sig","sig","human_related_gorilla ",-1.61234377647688,"gorilla"
"451","ENSG00000116183","PAPPA2","sig","ns","human_related_gorilla ",-1.99860293849874,"gorilla"
"452","ENSG00000038295","TLL1","sig","sig","human_related_gorilla ",-2.37029681844169,"gorilla"
"453","ENSG00000183486","MX2","sig","sig","gorilla",4.4195843368406,"gorilla"
"454","ENSG00000142677","IL22RA1","sig","sig","gorilla",2.33708323378342,"gorilla"
"455","ENSG00000008517","IL32","sig","sig","gorilla",7.89301787404986,"gorilla"
"456","ENSG00000125845","BMP2","sig","sig","gorilla",1.3784420391681,"gorilla"
"457","ENSG00000120279","MYCT1","sig","sig","gorilla",-1.99730012816636,"gorilla"
"458","ENSG00000241489","AC244197.3","sig","sig","gorilla",-0.626710844778258,"gorilla"
"459","ENSG00000175294","CATSPER1","sig","ns","gorilla",-1.62089895639464,"gorilla"
"460","ENSG00000183813","CCR4","sig","sig","gorilla",6.67554382226838,"gorilla"
"461","ENSG00000178150","ZNF114","sig","ns","gorilla",-0.675146364575656,"gorilla"
"462","ENSG00000083067","TRPM3","sig","ns","gorilla",-0.549343962948748,"gorilla"
"463","ENSG00000155465","SLC7A7","sig","sig","gorilla",-0.776286024178839,"gorilla"
"464","ENSG00000165105","RASEF","sig","sig","gorilla",-0.802590772225324,"gorilla"
"465","ENSG00000166546","BEAN1","sig","ns","gorilla",-2.04865972349867,"gorilla"
"466","ENSG00000091831","ESR1","sig","sig","gorilla",-1.22141783059875,"gorilla"
"467","ENSG00000165685","TMEM52B","sig","sig","gorilla",5.27683449591003,"gorilla"
"468","ENSG00000070190","DAPP1","ns","sig","gorilla",6.60556087808119,"gorilla"
"469","ENSG00000159212","CLIC6","sig","ns","gorilla",-1.77537787551543,"gorilla"
"470","ENSG00000103241","FOXF1","sig","sig","gorilla",4.32346901483318,"gorilla"
"471","ENSG00000176927","EFCAB5","ns","sig","gorilla",-1.95951206095055,"gorilla"
"472","ENSG00000164116","GUCY1A1","sig","sig","gorilla",6.00075286930614,"gorilla"
"473","ENSG00000135636","DYSF","ns","sig","gorilla",4.50266157934302,"gorilla"
"474","ENSG00000057468","MSH4","ns","sig","gorilla",-2.47830773416403,"gorilla"
"475","ENSG00000104267","CA2","ns","sig","gorilla",5.87608341784285,"gorilla"
"476","ENSG00000163803","PLB1","ns","sig","gorilla",-2.1751713126856,"gorilla"
"477","ENSG00000184530","C6orf58","ns","sig","gorilla",6.87396101126487,"gorilla"
"478","ENSG00000030304","MUSK","ns","sig","gorilla",-2.281331519897,"gorilla"
"479","ENSG00000066248","NGEF","ns","sig","gorilla",-2.43090364412759,"gorilla"
"480","ENSG00000182329","KIAA2012","ns","sig","gorilla",4.24710816586209,"gorilla"
"481","ENSG00000025039","RRAGD","ns","sig","gorilla",-2.42115488793633,"gorilla"
"482","ENSG00000119125","GDA","ns","sig","gorilla",3.69988119904418,"gorilla"
"483","ENSG00000167191","GPRC5B","ns","sig","gorilla",5.9134771992748,"gorilla"
"484","ENSG00000123700","KCNJ2","ns","sig","gorilla",3.8584442734944,"gorilla"
"485","ENSG00000188869","TMC3","ns","sig","gorilla",6.2551849458542,"gorilla"
"486","ENSG00000145451","GLRA3","ns","sig","gorilla",6.26393368897267,"gorilla"
"487","ENSG00000167941","SOST","ns","sig","gorilla",4.62805077043688,"gorilla"
"488","ENSG00000150782","IL18","ns","sig","gorilla",-2.86346825709105,"gorilla"
"489","ENSG00000185522","LMNTD2","ns","sig","gorilla",4.33437848600634,"gorilla"
"490","ENSG00000128918","ALDH1A2","ns","sig","gorilla",4.40263710711057,"gorilla"
"491","ENSG00000124491","F13A1","ns","sig","gorilla",-3.56329650136384,"gorilla"
"492","ENSG00000146070","PLA2G7","ns","sig","gorilla",4.47514458231396,"gorilla"
"493","ENSG00000221947","XKR9","ns","sig","gorilla",4.08164856649044,"gorilla"
"494","ENSG00000108984","MAP2K6","ns","sig","gorilla",2.92847039808915,"gorilla"
"495","ENSG00000183346","CABCOCO1","ns","sig","gorilla",-3.50765785578198,"gorilla"
"496","ENSG00000204839","MROH6","ns","sig","gorilla",2.84146578367626,"gorilla"
"497","ENSG00000127419","TMEM175","ns","sig","gorilla",3.15160430937246,"gorilla"
"498","ENSG00000183807","FAM162B","ns","sig","gorilla",2.93232267273544,"gorilla"
"499","ENSG00000172322","CLEC12A","ns","sig","gorilla",4.06209885907602,"gorilla"
"500","ENSG00000058404","CAMK2B","ns","sig","gorilla",4.65569509827942,"gorilla"
"501","ENSG00000135454","B4GALNT1","ns","sig","gorilla",2.52721103058717,"gorilla"
"502","ENSG00000077063","CTTNBP2","ns","sig","gorilla",2.8363676258319,"gorilla"
"503","ENSG00000169583","CLIC3","ns","sig","gorilla",3.74461730832162,"gorilla"
"504","ENSG00000115896","PLCL1","sig","sig","gorilla",2.47859659136909,"gorilla"
"505","ENSG00000160097","FNDC5","ns","sig","gorilla",2.32825475998,"gorilla"
"506","ENSG00000069122","ADGRF5","ns","sig","gorilla",3.42149464401477,"gorilla"
"507","ENSG00000238832","RF01233","ns","sig","gorilla",2.96745203245492,"gorilla"
"508","ENSG00000003096","KLHL13","sig","sig","gorilla",1.92884681975624,"gorilla"
"509","ENSG00000116183","PAPPA2","sig","ns","gorilla",1.44457436193194,"gorilla"
"510","ENSG00000038295","TLL1","sig","sig","gorilla",3.35036220934456,"gorilla"
"511","ENSG00000133328","HRASLS2","sig","sig","human_related_squirrel_monkey ",7.58420090232359,"squirrel_monkey"
"512","ENSG00000108691","CCL2","sig","sig","human_related_squirrel_monkey ",6.19965327044982,"squirrel_monkey"
"513","ENSG00000141574","SECTM1","sig","sig","human_related_squirrel_monkey ",6.03197298987327,"squirrel_monkey"
"514","ENSG00000092054","MYH7","sig","ns","human_related_squirrel_monkey ",5.31051989824345,"squirrel_monkey"
"515","ENSG00000183347","GBP6","sig","ns","human_related_squirrel_monkey ",5.00832110749776,"squirrel_monkey"
"516","ENSG00000173626","TRAPPC3L","sig","ns","human_related_squirrel_monkey ",4.81154986643736,"squirrel_monkey"
"517","ENSG00000156587","UBE2L6","sig","sig","human_related_squirrel_monkey ",4.36542015234552,"squirrel_monkey"
"518","ENSG00000183549","ACSM5","sig","ns","human_related_squirrel_monkey ",4.29637603265088,"squirrel_monkey"
"519","ENSG00000215218","UBE2QL1","sig","ns","human_related_squirrel_monkey ",4.17882995256184,"squirrel_monkey"
"520","ENSG00000172828","CES3","sig","ns","human_related_squirrel_monkey ",4.12229381196347,"squirrel_monkey"
"521","ENSG00000125144","MT1G","sig","ns","human_related_squirrel_monkey ",4.110541396143,"squirrel_monkey"
"522","ENSG00000162753","SLC9C2","sig","sig","human_related_squirrel_monkey ",4.08286129358694,"squirrel_monkey"
"523","ENSG00000184486","POU3F2","sig","ns","human_related_squirrel_monkey ",4.04089080316833,"squirrel_monkey"
"524","ENSG00000146904","EPHA1","sig","ns","human_related_squirrel_monkey ",4.00575704445307,"squirrel_monkey"
"525","ENSG00000125895","TMEM74B","sig","ns","human_related_squirrel_monkey ",3.9505402133109,"squirrel_monkey"
"526","ENSG00000147606","SLC26A7","sig","ns","human_related_squirrel_monkey ",3.94500249391017,"squirrel_monkey"
"527","ENSG00000170454","KRT75","sig","sig","human_related_squirrel_monkey ",3.89903415399608,"squirrel_monkey"
"528","ENSG00000271605","MILR1","sig","ns","human_related_squirrel_monkey ",3.73349238396025,"squirrel_monkey"
"529","ENSG00000119915","ELOVL3","sig","ns","human_related_squirrel_monkey ",3.70211097047513,"squirrel_monkey"
"530","ENSG00000108622","ICAM2","sig","ns","human_related_squirrel_monkey ",3.60715119270784,"squirrel_monkey"
"531","ENSG00000179603","GRM8","sig","sig","human_related_squirrel_monkey ",3.54705962766466,"squirrel_monkey"
"532","ENSG00000270379","HEATR9","sig","sig","human_related_squirrel_monkey ",3.51328528582354,"squirrel_monkey"
"533","ENSG00000095752","IL11","sig","ns","human_related_squirrel_monkey ",3.45578322476231,"squirrel_monkey"
"534","ENSG00000115604","IL18R1","sig","sig","human_related_squirrel_monkey ",3.44732540378988,"squirrel_monkey"
"535","ENSG00000087494","PTHLH","sig","sig","human_related_squirrel_monkey ",3.41587231251332,"squirrel_monkey"
"536","ENSG00000100170","SLC5A1","sig","ns","human_related_squirrel_monkey ",3.39336821238452,"squirrel_monkey"
"537","ENSG00000138035","PNPT1","sig","ns","human_related_squirrel_monkey ",3.28026969522543,"squirrel_monkey"
"538","ENSG00000169908","TM4SF1","sig","ns","human_related_squirrel_monkey ",3.16113289595575,"squirrel_monkey"
"539","ENSG00000147408","CSGALNACT1","sig","ns","human_related_squirrel_monkey ",3.14184052822877,"squirrel_monkey"
"540","ENSG00000250821","EXOC1L","sig","sig","human_related_squirrel_monkey ",3.10507863190163,"squirrel_monkey"
"541","ENSG00000133805","AMPD3","sig","ns","human_related_squirrel_monkey ",3.07989365466391,"squirrel_monkey"
"542","ENSG00000185215","TNFAIP2","sig","sig","human_related_squirrel_monkey ",3.06633984836306,"squirrel_monkey"
"543","ENSG00000204264","PSMB8","sig","sig","human_related_squirrel_monkey ",3.03171930549836,"squirrel_monkey"
"544","ENSG00000121797","CCRL2","sig","ns","human_related_squirrel_monkey ",3.02592759304479,"squirrel_monkey"
"545","ENSG00000183117","CSMD1","sig","ns","human_related_squirrel_monkey ",3.00920602277172,"squirrel_monkey"
"546","ENSG00000167705","RILP","sig","ns","human_related_squirrel_monkey ",2.9918538936082,"squirrel_monkey"
"547","ENSG00000008735","MAPK8IP2","sig","ns","human_related_squirrel_monkey ",2.97252218147145,"squirrel_monkey"
"548","ENSG00000019186","CYP24A1","sig","ns","human_related_squirrel_monkey ",2.95151976122845,"squirrel_monkey"
"549","ENSG00000065618","COL17A1","sig","ns","human_related_squirrel_monkey ",2.9502662932068,"squirrel_monkey"
"550","ENSG00000041353","RAB27B","sig","sig","human_related_squirrel_monkey ",2.92885998959474,"squirrel_monkey"
"551","ENSG00000172940","SLC22A13","sig","ns","human_related_squirrel_monkey ",2.84493684192455,"squirrel_monkey"
"552","ENSG00000168070","MAJIN","sig","sig","human_related_squirrel_monkey ",2.78366244183263,"squirrel_monkey"
"553","ENSG00000170684","ZNF296","sig","ns","human_related_squirrel_monkey ",2.77026386360808,"squirrel_monkey"
"554","ENSG00000165078","CPA6","sig","ns","human_related_squirrel_monkey ",2.7686183952427,"squirrel_monkey"
"555","ENSG00000115602","IL1RL1","sig","sig","human_related_squirrel_monkey ",2.75435745452059,"squirrel_monkey"
"556","ENSG00000185974","GRK1","sig","sig","human_related_squirrel_monkey ",2.73829199858444,"squirrel_monkey"
"557","ENSG00000185338","SOCS1","sig","sig","human_related_squirrel_monkey ",2.68040080191448,"squirrel_monkey"
"558","ENSG00000135519","KCNH3","sig","ns","human_related_squirrel_monkey ",2.63384088874623,"squirrel_monkey"
"559","ENSG00000146409","SLC18B1","sig","sig","human_related_squirrel_monkey ",2.6135041011506,"squirrel_monkey"
"560","ENSG00000171004","HS6ST2","sig","sig","human_related_squirrel_monkey ",2.60204466493971,"squirrel_monkey"
"561","ENSG00000176406","RIMS2","sig","ns","human_related_squirrel_monkey ",2.53609468565453,"squirrel_monkey"
"562","ENSG00000180318","ALX1","sig","sig","human_related_squirrel_monkey ",2.45951684593307,"squirrel_monkey"
"563","ENSG00000140807","NKD1","sig","sig","human_related_squirrel_monkey ",2.42377826749366,"squirrel_monkey"
"564","ENSG00000162777","DENND2D","sig","sig","human_related_squirrel_monkey ",2.39330290327092,"squirrel_monkey"
"565","ENSG00000158055","GRHL3","ns","ns","human_related_squirrel_monkey ",2.36155198167874,"squirrel_monkey"
"566","ENSG00000145794","MEGF10","sig","sig","human_related_squirrel_monkey ",2.25435246953457,"squirrel_monkey"
"567","ENSG00000074660","SCARF1","sig","ns","human_related_squirrel_monkey ",2.25003236552745,"squirrel_monkey"
"568","ENSG00000179331","RAB39A","ns","sig","human_related_squirrel_monkey ",2.19134489191068,"squirrel_monkey"
"569","ENSG00000153404","PLEKHG4B","sig","sig","human_related_squirrel_monkey ",2.18847909428721,"squirrel_monkey"
"570","ENSG00000137727","ARHGAP20","sig","sig","human_related_squirrel_monkey ",2.14384695199492,"squirrel_monkey"
"571","ENSG00000167077","MEI1","sig","ns","human_related_squirrel_monkey ",2.10993083098575,"squirrel_monkey"
"572","ENSG00000188501","LCTL","sig","sig","human_related_squirrel_monkey ",2.10905426344723,"squirrel_monkey"
"573","ENSG00000153012","LGI2","sig","sig","human_related_squirrel_monkey ",2.10216976704591,"squirrel_monkey"
"574","ENSG00000060709","RIMBP2","ns","ns","human_related_squirrel_monkey ",2.09737340185256,"squirrel_monkey"
