"","X","SYMBOL","padj_species","padj_human","variable","value","L1"
"119","ENSG00000103313","MEFV","sig","","pigtailed_macaque",1.50478456829988,"pigtailed_macaque"
"120","ENSG00000168309","FAM107A","sig","","pigtailed_macaque",-0.0872395427302111,"pigtailed_macaque"
"121","ENSG00000105963","ADAP1","sig","","pigtailed_macaque",0.55635190587682,"pigtailed_macaque"
"122","ENSG00000147485","PXDNL","sig","","pigtailed_macaque",-2.38624712122853,"pigtailed_macaque"
"123","ENSG00000111452","ADGRD1","sig","","pigtailed_macaque",-1.75846043050509,"pigtailed_macaque"
"124","ENSG00000162687","KCNT2","sig","","pigtailed_macaque",-0.475721018658628,"pigtailed_macaque"
"125","ENSG00000111816","FRK","sig","","pigtailed_macaque",-1.59554636682892,"pigtailed_macaque"
"126","ENSG00000100298","APOBEC3H","ns","","pigtailed_macaque",5.55799135341236,"pigtailed_macaque"
"127","ENSG00000004468","CD38","","sig","human_related_olive_baboon ",10.919662383729,"olive_baboon"
"128","ENSG00000174808","BTC","","sig","human_related_olive_baboon ",8.69612018840887,"olive_baboon"
"129","ENSG00000180616","SSTR2","","ns","human_related_olive_baboon ",7.6378616132727,"olive_baboon"
"130","ENSG00000136689","IL1RN","","sig","human_related_olive_baboon ",7.34774799910021,"olive_baboon"
"131","ENSG00000177989","ODF3B","","sig","human_related_olive_baboon ",7.05814374214519,"olive_baboon"
"132","ENSG00000156219","ART3","","ns","human_related_olive_baboon ",6.98417350401151,"olive_baboon"
"133","ENSG00000100342","APOL1","","ns","human_related_olive_baboon ",6.96092022927637,"olive_baboon"
"134","ENSG00000134716","CYP2J2","","sig","human_related_olive_baboon ",6.17722104637836,"olive_baboon"
"135","ENSG00000163347","CLDN1","","sig","human_related_olive_baboon ",5.68870371869606,"olive_baboon"
"136","ENSG00000171714","ANO5","","ns","human_related_olive_baboon ",5.60504186008818,"olive_baboon"
"137","ENSG00000111837","MAK","","ns","human_related_olive_baboon ",5.6001659289763,"olive_baboon"
"138","ENSG00000197142","ACSL5","","sig","human_related_olive_baboon ",5.20777498094303,"olive_baboon"
"139","ENSG00000135077","HAVCR2","","ns","human_related_olive_baboon ",4.78578231560177,"olive_baboon"
"140","ENSG00000103313","MEFV","","ns","human_related_olive_baboon ",4.76484367316236,"olive_baboon"
"141","ENSG00000168309","FAM107A","","ns","human_related_olive_baboon ",4.32103018186326,"olive_baboon"
"142","ENSG00000105963","ADAP1","","ns","human_related_olive_baboon ",3.91112721164219,"olive_baboon"
"143","ENSG00000147485","PXDNL","","ns","human_related_olive_baboon ",3.69326030149378,"olive_baboon"
"144","ENSG00000111452","ADGRD1","","sig","human_related_olive_baboon ",2.7710632257928,"olive_baboon"
"145","ENSG00000162687","KCNT2","","sig","human_related_olive_baboon ",2.76508437193811,"olive_baboon"
"146","ENSG00000111816","FRK","","sig","human_related_olive_baboon ",1.69818387524233,"olive_baboon"
"147","ENSG00000100298","APOBEC3H","","sig","human_related_olive_baboon ",0.602422161862669,"olive_baboon"
"148","ENSG00000004468","CD38","sig","","olive_baboon",6.75162465372903,"olive_baboon"
"149","ENSG00000174808","BTC","sig","","olive_baboon",3.95419265450667,"olive_baboon"
"150","ENSG00000180616","SSTR2","sig","","olive_baboon",1.10374401848285,"olive_baboon"
"151","ENSG00000136689","IL1RN","sig","","olive_baboon",3.54193589103609,"olive_baboon"
"152","ENSG00000177989","ODF3B","sig","","olive_baboon",3.62250831324981,"olive_baboon"
"153","ENSG00000156219","ART3","sig","","olive_baboon",2.40335428740088,"olive_baboon"
"154","ENSG00000100342","APOL1","sig","","olive_baboon",0.358848743976614,"olive_baboon"
"155","ENSG00000134716","CYP2J2","sig","","olive_baboon",2.9472464143306,"olive_baboon"
"156","ENSG00000163347","CLDN1","sig","","olive_baboon",1.10426484608837,"olive_baboon"
"157","ENSG00000171714","ANO5","sig","","olive_baboon",-1.4083080333899,"olive_baboon"
"158","ENSG00000111837","MAK","sig","","olive_baboon",2.00864657796431,"olive_baboon"
"159","ENSG00000197142","ACSL5","sig","","olive_baboon",1.33471436102465,"olive_baboon"
"160","ENSG00000135077","HAVCR2","sig","","olive_baboon",0.21773997164972,"olive_baboon"
"161","ENSG00000103313","MEFV","sig","","olive_baboon",-0.0142822744677592,"olive_baboon"
"162","ENSG00000168309","FAM107A","sig","","olive_baboon",0.028821541694872,"olive_baboon"
"163","ENSG00000105963","ADAP1","sig","","olive_baboon",0.0511921563001968,"olive_baboon"
"164","ENSG00000147485","PXDNL","sig","","olive_baboon",-0.608394347163161,"olive_baboon"
"165","ENSG00000111452","ADGRD1","sig","","olive_baboon",-1.97682587850373,"olive_baboon"
"166","ENSG00000162687","KCNT2","sig","","olive_baboon",-0.811411852561771,"olive_baboon"
"167","ENSG00000111816","FRK","sig","","olive_baboon",-1.83827570649011,"olive_baboon"
"168","ENSG00000100298","APOBEC3H","ns","","olive_baboon",5.15294341000413,"olive_baboon"
