"","X","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","differs","significance","SYMBOL"
"489","ENSG00000136689",3.54193589103609,4.5796427084679e-22,"IL1RN",3.44649887803426,6.5703762111619e-18,"IL1RN","not","sig","IL1RN"
"490","ENSG00000185104",-0.747241915578601,4.90508181802003e-22,"FAF1",-0.744743289648714,6.45721122684849e-24,"FAF1","not","sig","FAF1"
"491","ENSG00000111799",-1.92370306197643,4.99085461244997e-22,"COL12A1",-1.93095829205416,2.26069408537104e-22,"COL12A1","not","sig","COL12A1"
"492","ENSG00000136048",1.91403267552236,5.74710993493384e-22,"DRAM1",1.70033558197584,3.83343474662877e-21,"DRAM1","not","sig","DRAM1"
"493","ENSG00000086062",1.0658111126685,6.38622333107099e-22,"B4GALT1",1.04062810420879,2.71877934260773e-20,"B4GALT1","not","sig","B4GALT1"
"494","ENSG00000263528",1.89645861642107,6.50961102658527e-22,"IKBKE",1.99350954039982,6.61746876497338e-26,"IKBKE","not","sig","IKBKE"
"495","ENSG00000167207",5.87235061955077,6.5335598101117e-22,"NOD2",5.8640471198434,2.20281007968204e-22,"NOD2","not","sig","NOD2"
"496","ENSG00000146802",-1.35879452299577,7.70063459528275e-22,"TMEM168",-1.29190287989463,7.01420502457389e-21,"TMEM168","not","sig","TMEM168"
"497","ENSG00000104341",-0.798979532905093,7.75451454770566e-22,"LAPTM4B",-0.804323579258351,3.69566745386024e-28,"LAPTM4B","not","sig","LAPTM4B"
"498","ENSG00000137563",-1.83080439401517,7.88819113845574e-22,"GGH",-1.89419690410349,1.77007815308261e-24,"GGH","not","sig","GGH"
"499","ENSG00000131389",0.95389039385772,8.18673996432572e-22,"SLC6A6",0.908614704482056,7.39110517089881e-21,"SLC6A6","not","sig","SLC6A6"
"500","ENSG00000171914",-1.23844453404592,9.15669832240478e-22,"TLN2",-1.26169326254876,4.16417247656448e-22,"TLN2","not","sig","TLN2"
