"","X","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","differs","significance","SYMBOL"
"483","ENSG00000125818",0.553624137357147,3.72782171919854e-07,"PSMF1",0.557674311777461,2.97867129783592e-07,"PSMF1","not","sig","PSMF1"
"484","ENSG00000111913",0.946026516884621,3.86555681559773e-07,"RIPOR2",0.944210263342972,4.91876055069752e-08,"RIPOR2","not","sig","RIPOR2"
"485","ENSG00000143382",-0.922088898934408,3.89936296140336e-07,"ADAMTSL4",-0.913359280637067,1.72067513747405e-07,"ADAMTSL4","not","sig","ADAMTSL4"
"486","ENSG00000117335",-0.988170161667481,3.9914356260212e-07,"CD46",-0.904254424697926,3.50363361097757e-06,"CD46","not","sig","CD46"
"487","ENSG00000175130",1.41821333099815,3.9914356260212e-07,"MARCKSL1",1.42338910929096,2.83275760738011e-07,"MARCKSL1","not","sig","MARCKSL1"
"488","ENSG00000135452",-0.553984998108902,3.99270002805527e-07,"TSPAN31",-0.562346817597367,3.97204364969592e-07,"TSPAN31","not","sig","TSPAN31"
"489","ENSG00000184292",2.96512093925741,3.99270002805527e-07,"TACSTD2",2.96868239146955,3.42590261647977e-07,"TACSTD2","not","sig","TACSTD2"
"490","ENSG00000107331",-0.783692616000049,4.17682404044712e-07,"ABCA2",-0.754282853419946,1.12938751637455e-06,"ABCA2","not","sig","ABCA2"
"491","ENSG00000198369",0.621702072744142,4.17682404044712e-07,"SPRED2",0.545334345993561,2.23710295467853e-06,"SPRED2","not","sig","SPRED2"
"492","ENSG00000143162",-0.837281106618182,4.18775519402889e-07,"CREG1",-0.858411251184345,2.0177562721993e-07,"CREG1","not","sig","CREG1"
"493","ENSG00000169764",-0.677474047863553,4.23839009355174e-07,"UGP2",-0.673290046803282,4.39443892832907e-07,"UGP2","not","sig","UGP2"
"494","ENSG00000001629",0.642731881647062,4.31955570979276e-07,"ANKIB1",0.604455326628768,2.60465213375592e-06,"ANKIB1","not","sig","ANKIB1"
"495","ENSG00000054793",-0.683979820763593,4.39956791469454e-07,"ATP9A",-0.658384679296538,5.15055410802001e-07,"ATP9A","not","sig","ATP9A"
"496","ENSG00000143384",0.594254725792454,4.55879230346349e-07,"MCL1",0.453367449337491,0.000118299085936194,"MCL1","not","sig","MCL1"
"497","ENSG00000105726",0.543395253316134,4.67175145364386e-07,"ATP13A1",0.556453993892973,2.49627578986421e-07,"ATP13A1","not","sig","ATP13A1"
"498","ENSG00000140379",4.06382312479202,4.70742145776479e-07,"BCL2A1",3.55737555198328,6.56554105139863e-05,"BCL2A1","not","sig","BCL2A1"
"499","ENSG00000111666",-0.692799136011362,5.28563194528925e-07,"CHPT1",-0.698445416161699,1.69718532418891e-07,"CHPT1","not","sig","CHPT1"
"500","ENSG00000111328",-0.728576072635523,5.36981425903971e-07,"CDK2AP1",-0.73395330795668,3.06840400515519e-07,"CDK2AP1","not","sig","CDK2AP1"
