"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"27","ENSG00000106785",3.09722114561678,2.3615300918787e-139,"TRIM14",3.14808653092112,1.43890257566724e-133,"TRIM14","not","sig","TRIM14"
"28","ENSG00000132530",8.06488676057007,1.90687679095395e-135,"XAF1",8.43393900577879,1.93552623600633e-203,"XAF1","not","sig","XAF1"
"29","ENSG00000173821",3.19803610246059,7.18770727380835e-134,"RNF213",3.19152315646109,4.55406853234011e-132,"RNF213","not","sig","RNF213"
"30","ENSG00000110446",3.79154671423985,2.96048637308092e-127,"SLC15A3",3.79174984835336,3.27944122689021e-128,"SLC15A3","not","sig","SLC15A3"
"31","ENSG00000134321",7.22778865282992,7.29999458248631e-126,"RSAD2",7.26602743519352,7.74213736423924e-110,"RSAD2","not","sig","RSAD2"
"32","ENSG00000137200",1.45635903686121,1.23630065475354e-124,"CMTR1",1.45019380541347,7.05238531081458e-123,"CMTR1","not","sig","CMTR1"
"33","ENSG00000181381",3.93945508006752,4.4067115353861e-119,"DDX60L",3.88089961173813,1.08316722259449e-111,"DDX60L","not","sig","DDX60L"
"34","ENSG00000154760",3.59745827493671,1.52718768373299e-113,"SLFN13",3.66879909433842,9.80039318179275e-131,"SLFN13","not","sig","SLFN13"
"35","ENSG00000135114",9.5794291099942,2.74906258484632e-112,"OASL",9.46137281902146,1.63490705232034e-128,"OASL","not","sig","OASL"
"36","ENSG00000105499",5.33048470523852,1.81375893084404e-109,"PLA2G4C",5.25929167958551,1.52504159666167e-101,"PLA2G4C","not","sig","PLA2G4C"
"37","ENSG00000055332",2.86306222722799,5.07471046451703e-109,"EIF2AK2",2.69587965952677,3.12964496564031e-91,"EIF2AK2","not","sig","EIF2AK2"
"38","ENSG00000089127",8.95099052001981,1.59595598030181e-107,"OAS1",8.91207878852763,1.05064150186546e-115,"OAS1","not","sig","OAS1"
"39","ENSG00000059378",2.33246623557221,2.46879739152439e-107,"PARP12",2.37301280739155,7.02182633699211e-116,"PARP12","not","sig","PARP12"
"40","ENSG00000108771",3.62512058005846,1.63493415567294e-106,"DHX58",3.61766934658836,3.34303526013711e-105,"DHX58","not","sig","DHX58"
"41","ENSG00000170581",2.28585456990817,2.7335036019112e-106,"STAT2",2.28991690617348,5.3477936366866e-105,"STAT2","not","sig","STAT2"
"42","ENSG00000138646",9.59992279362731,4.88905306501935e-103,"HERC5",9.63866287615051,2.21806707572245e-98,"HERC5","not","sig","HERC5"
"43","ENSG00000152778",4.37521072709291,4.91641124685705e-98,"IFIT5",4.29393762426425,4.7661539142462e-106,"IFIT5","not","sig","IFIT5"
"44","ENSG00000067066",2.32887969866491,1.19216375023139e-95,"SP100",2.21592231549055,4.94668148711434e-87,"SP100","not","sig","SP100"
"45","ENSG00000100342",4.96520857597361,1.42045633858667e-93,"APOL1",0.111800051024663,0.951671236066144,"APOL1","different","nonsig","APOL1"
"46","ENSG00000205413",5.71637922379533,2.48439727563331e-91,"SAMD9",5.74787583732258,8.21662171860085e-93,"SAMD9","not","sig","SAMD9"
"47","ENSG00000164342",3.94404059544811,6.9679854112256e-90,"TLR3",4.00558255291512,4.48494541508749e-89,"TLR3","not","sig","TLR3"
"48","ENSG00000123609",2.3728799195832,7.6475570222229e-89,"NMI",2.36415826324474,1.30931913051211e-88,"NMI","not","sig","NMI"
"49","ENSG00000108679",3.21018993439864,1.61751542068141e-87,"LGALS3BP",3.19434546640852,4.46907638835318e-85,"LGALS3BP","not","sig","LGALS3BP"
