"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"405","ENSG00000189060",0.913805590043295,2.0150808559134e-27,"H1F0",0.969109615551837,1.61718080527407e-26,"H1F0","not","sig","H1F0"
"406","ENSG00000128944",-1.37753598766477,2.54635972969653e-27,"KNSTRN",-1.40968277814634,2.20859751508933e-24,"KNSTRN","not","sig","KNSTRN"
"407","ENSG00000140479",-2.44936252856513,2.57065877401709e-27,"PCSK6",-2.46476719598611,7.11182584615675e-24,"PCSK6","not","sig","PCSK6"
"408","ENSG00000073756",4.26983734256164,2.93342134197421e-27,"PTGS2",4.3100207512327,3.61384626255903e-26,"PTGS2","not","sig","PTGS2"
"409","ENSG00000135048",1.59036796897913,3.57751237828983e-27,"CEMIP2",1.6069127552522,4.07464577072263e-26,"CEMIP2","not","sig","CEMIP2"
"410","ENSG00000071242",-2.04810241646072,3.57886227168638e-27,"RPS6KA2",-2.25678601724687,2.97893959124494e-28,"RPS6KA2","not","sig","RPS6KA2"
"411","ENSG00000179295",-1.22903507561354,3.675729586418e-27,"PTPN11",-1.31821963255758,5.58238470584147e-28,"PTPN11","not","sig","PTPN11"
"412","ENSG00000041357",0.961878181121722,3.70966931104806e-27,"PSMA4",0.922918206875065,1.74686570900857e-21,"PSMA4","not","sig","PSMA4"
"413","ENSG00000165259",1.63017207397011,3.96130001352672e-27,"HDX",1.60810777180114,3.22060172091178e-23,"HDX","not","sig","HDX"
"414","ENSG00000106829",1.48516173261341,4.4857623187738e-27,"TLE4",1.60372220340412,3.90781119022951e-32,"TLE4","not","sig","TLE4"
"415","ENSG00000143228",-1.2548501358229,4.50601932785823e-27,"NUF2",-1.3657256246051,6.87873172322501e-29,"NUF2","not","sig","NUF2"
"416","ENSG00000134070",2.69962234737623,4.63912281628124e-27,"IRAK2",2.56913334364447,5.13943343176673e-25,"IRAK2","not","sig","IRAK2"
"417","ENSG00000072571",-1.35829629668939,4.78259281815487e-27,"HMMR",-1.28053656883395,1.74954942089389e-20,"HMMR","not","sig","HMMR"
"418","ENSG00000142892",-1.82347757256223,5.2675450557326e-27,"PIGK",-1.81364758553388,3.13411856216102e-26,"PIGK","not","sig","PIGK"
"419","ENSG00000213853",1.75366138441561,5.59843753729697e-27,"EMP2",1.89034025944315,4.26194499419121e-29,"EMP2","not","sig","EMP2"
"420","ENSG00000079257",4.11352483850209,5.96600643635244e-27,"LXN",4.33000144862531,2.21615087963115e-26,"LXN","not","sig","LXN"
"421","ENSG00000181744",1.48849606706834,5.96600643635244e-27,"C3orf58",1.63014199702617,1.30816568737766e-27,"C3orf58","not","sig","C3orf58"
"422","ENSG00000172164",1.92767295323765,6.11161180735294e-27,"SNTB1",2.13030244771204,2.19865710905036e-29,"SNTB1","not","sig","SNTB1"
"423","ENSG00000139567",2.15903861100864,6.17146262345425e-27,"ACVRL1",2.15435587053638,6.34709786086553e-23,"ACVRL1","not","sig","ACVRL1"
"424","ENSG00000137575",0.787955207179868,6.37570110364092e-27,"SDCBP",0.781625370859238,1.73177971081796e-25,"SDCBP","not","sig","SDCBP"
"425","ENSG00000170340",1.6153217911109,7.89423878241242e-27,"B3GNT2",1.53474299582406,3.61154288766778e-21,"B3GNT2","not","sig","B3GNT2"
"426","ENSG00000196305",-1.85135543704135,7.95816506578893e-27,"IARS",-1.83408279853015,3.61565596907754e-26,"IARS","not","sig","IARS"
"427","ENSG00000086015",-0.805691439534811,9.77445013596063e-27,"MAST2",-0.826761524740615,6.34547001618034e-29,"MAST2","not","sig","MAST2"
"428","ENSG00000166741",-1.74763427700632,1.03775710144201e-26,"NNMT",-1.62113297126684,8.55462222077289e-21,"NNMT","not","sig","NNMT"
"429","ENSG00000156970",-1.51147437794197,1.13307307075017e-26,"BUB1B",-1.59880816820367,5.12875188498951e-28,"BUB1B","not","sig","BUB1B"
"430","ENSG00000205045",8.25404623648319,1.23602873408509e-26,"SLFN12L",9.23865958758627,5.99089790158032e-36,"SLFN12L","not","sig","SLFN12L"
"431","ENSG00000163565",1.40162405925995,1.28689237867416e-26,"IFI16",1.4006440511687,9.81478078672256e-26,"IFI16","not","sig","IFI16"
