"","X","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","differs","significance","SYMBOL"
"281","ENSG00000139192",1.75459997380941,6.88162017623295e-27,"TAPBPL",1.77363779669778,4.91672334441552e-27,"TAPBPL","not","sig","TAPBPL"
"282","ENSG00000100567",1.14953656349936,7.98612413658646e-27,"PSMA3",1.18945527817779,2.62130945456936e-28,"PSMA3","not","sig","PSMA3"
"283","ENSG00000156232",1.50631438918123,1.10897160110428e-26,"WHAMM",1.49528210575063,6.5604784171133e-26,"WHAMM","not","sig","WHAMM"
"284","ENSG00000056558",4.59427646941622,1.83508197921954e-26,"TRAF1",4.76287242882526,8.37088596045403e-28,"TRAF1","not","sig","TRAF1"
"285","ENSG00000111361",1.2120724339562,2.94390341312135e-26,"EIF2B1",1.23466769136447,1.22150793936534e-27,"EIF2B1","not","sig","EIF2B1"
"286","ENSG00000105402",1.82009567614699,3.02417313904443e-26,"NAPA",1.85282897110318,6.34759203967093e-27,"NAPA","not","sig","NAPA"
"287","ENSG00000114127",1.94387306187339,3.93085381565765e-26,"XRN1",1.96486561876741,5.85910129492005e-27,"XRN1","not","sig","XRN1"
"288","ENSG00000160199",-0.906205597776154,4.35214642016631e-26,"PKNOX1",-0.862388142926065,4.22605624521919e-22,"PKNOX1","not","sig","PKNOX1"
"289","ENSG00000077150",1.91842810153345,4.97383070448466e-26,"NFKB2",1.90166493139386,8.88108097181427e-26,"NFKB2","not","sig","NFKB2"
"290","ENSG00000070061",-0.793811684444826,6.44056780361705e-26,"ELP1",-0.76319046898559,1.37326051125387e-24,"ELP1","not","sig","ELP1"
"291","ENSG00000004139",2.09561184651415,7.63206439953538e-26,"SARM1",1.96208757834467,2.93355106636703e-26,"SARM1","not","sig","SARM1"
"292","ENSG00000206190",1.12630878567744,9.51305516016707e-26,"ATP10A",1.14915442877734,3.74654634770781e-27,"ATP10A","not","sig","ATP10A"
"293","ENSG00000181222",1.11944791053487,1.51919651195324e-25,NA,1.142760061278,1.57775588843953e-26,NA,"not","sig","ENSG00000181222"
"294","ENSG00000159842",0.89930326640936,1.54919343818209e-25,"ABR",0.936773601474685,2.30712647953852e-26,"ABR","not","sig","ABR"
"295","ENSG00000156970",-1.75451631161722,1.57974307826871e-25,"BUB1B",-1.71957151834587,7.56152070734134e-21,"BUB1B","not","sig","BUB1B"
"296","ENSG00000150990",1.47648325884993,2.27772290817199e-25,"DHX37",1.50039336531953,8.96103748694712e-26,"DHX37","not","sig","DHX37"
"297","ENSG00000102921",1.04157495209085,2.5774941235785e-25,"N4BP1",1.05950863270911,7.07439880047413e-26,"N4BP1","not","sig","N4BP1"
"298","ENSG00000197457",2.65209042523257,3.51469570096484e-25,"STMN3",2.68555232627551,2.13069702302681e-19,"STMN3","not","sig","STMN3"
"299","ENSG00000182704",2.14420681056106,5.72968062982309e-25,"TSKU",2.01384767991223,1.25279348475119e-27,"TSKU","not","sig","TSKU"
"300","ENSG00000204256",0.848136040353353,5.72968062982309e-25,"BRD2",0.8511125741554,5.22708935472257e-26,"BRD2","not","sig","BRD2"
"301","ENSG00000174059",3.05447037589076,5.80373024980838e-25,"CD34",2.83999410846683,5.91285733682216e-30,"CD34","not","sig","CD34"
"302","ENSG00000023330",1.39294117325228,6.39768666267572e-25,"ALAS1",1.42355498379484,2.1491376904955e-25,"ALAS1","not","sig","ALAS1"
"303","ENSG00000184232",1.62106698518448,8.725876326831e-25,"OAF",1.68054316217575,6.08010543651348e-26,"OAF","not","sig","OAF"
"304","ENSG00000162520",-1.57117418752473,9.07790519366163e-25,"SYNC",-1.56446715171674,6.83268714014314e-24,"SYNC","not","sig","SYNC"
"305","ENSG00000130066",2.11912927550922,9.4100336132114e-25,"SAT1",2.13593331843852,3.3713250588352e-25,"SAT1","not","sig","SAT1"
"306","ENSG00000176485",2.50156633498417,9.62690460712413e-25,"PLA2G16",2.50198187190876,3.69210595323322e-22,"PLA2G16","not","sig","PLA2G16"
"307","ENSG00000133874",1.89525586281125,1.05261463340297e-24,"RNF122",1.79081857257052,8.76426708416566e-28,"RNF122","not","sig","RNF122"
"308","ENSG00000105507",6.08918767575721,1.07719639391216e-24,"CABP5",5.96510857595309,3.76837405443044e-23,"CABP5","not","sig","CABP5"
"309","ENSG00000028137",1.44055021457915,1.36947444181893e-24,"TNFRSF1B",1.41775001109709,8.18634737978764e-24,"TNFRSF1B","not","sig","TNFRSF1B"
"310","ENSG00000003400",1.95742476022312,1.53457437185932e-24,"CASP10",1.95894677617835,5.70633728056956e-26,"CASP10","not","sig","CASP10"
"311","ENSG00000072274",-1.3173706970858,1.76004332899495e-24,"TFRC",-1.32694231556761,8.30973691926487e-26,"TFRC","not","sig","TFRC"
"312","ENSG00000139734",-1.64718526399248,2.41473568055351e-24,"DIAPH3",-1.69262702048603,1.2649181996195e-25,"DIAPH3","not","sig","DIAPH3"
"313","ENSG00000068489",-1.4748620355265,2.44354950732097e-24,"PRR11",-1.39103615823073,8.35957670583529e-22,"PRR11","not","sig","PRR11"
"314","ENSG00000138180",-1.26186413874808,2.47990000714158e-24,"CEP55",-1.325871199745,8.87663731907866e-34,"CEP55","not","sig","CEP55"
"315","ENSG00000105287",1.5329902508514,2.52226008387488e-24,"PRKD2",1.62865934786353,4.50487202354924e-27,"PRKD2","not","sig","PRKD2"
"316","ENSG00000065154",-1.25548157681394,2.83926278139361e-24,"OAT",-1.18858902078529,4.10858581511092e-21,"OAT","not","sig","OAT"
"317","ENSG00000102081",1.50922569845764,2.86430012138922e-24,"FMR1",1.52370948640097,2.36432863379881e-25,"FMR1","not","sig","FMR1"
"318","ENSG00000135111",1.15055433400156,2.93447661068389e-24,"TBX3",1.16932168704645,5.1115868744687e-25,"TBX3","not","sig","TBX3"
"319","ENSG00000104320",1.41891790208435,3.47819652973286e-24,"NBN",1.4312569499592,2.01207049511471e-24,"NBN","not","sig","NBN"
"320","ENSG00000138755",6.48214499232351,3.52632806892255e-24,"CXCL9",6.43930653632857,9.50655599604085e-24,"CXCL9","not","sig","CXCL9"
"321","ENSG00000137804",-1.69291989036361,5.16553180591896e-24,"NUSAP1",-0.889232483317539,0.00169908315462308,"NUSAP1","not","sig","NUSAP1"
"322","ENSG00000198719",3.27799577596264,5.74997270036308e-24,"DLL1",3.29991238393823,2.48529782529178e-24,"DLL1","not","sig","DLL1"
"323","ENSG00000105835",1.37955638175461,6.48285334441371e-24,"NAMPT",1.29492834019379,3.36652741946967e-20,"NAMPT","not","sig","NAMPT"
"324","ENSG00000050344",3.14992346857928,6.77059620562557e-24,"NFE2L3",2.58530193654109,4.96957142665907e-10,"NFE2L3","not","sig","NFE2L3"
"325","ENSG00000126947",1.67114414559929,8.76707768601688e-24,"ARMCX1",1.69834203325687,3.00182770525733e-33,"ARMCX1","not","sig","ARMCX1"
"326","ENSG00000271503",8.51183333512602,1.26900126278747e-23,"CCL5",8.40695565716471,2.83891172877247e-23,"CCL5","not","sig","CCL5"
"327","ENSG00000120899",3.04415538035315,1.27957611406496e-23,"PTK2B",2.69634948976771,2.79013999637073e-25,"PTK2B","not","sig","PTK2B"
"328","ENSG00000184661",-1.62475093945348,1.31337615486253e-23,"CDCA2",-1.58186760971935,5.38260742333769e-26,"CDCA2","not","sig","CDCA2"
"329","ENSG00000130164",0.888280394853512,2.29530492824926e-23,"LDLR",0.787215597517481,2.80603836054513e-20,"LDLR","not","sig","LDLR"
"330","ENSG00000122694",1.24517523768256,2.77535757493545e-23,"GLIPR2",1.29188616251411,1.58172498886484e-24,"GLIPR2","not","sig","GLIPR2"
"331","ENSG00000143228",-1.45438398366911,2.98667137005166e-23,"NUF2",-1.38418396939187,3.34492260337106e-21,"NUF2","not","sig","NUF2"
"332","ENSG00000174808",3.25744616144478,3.09925641772346e-23,"BTC",2.9032739372787,4.18182037285211e-32,"BTC","not","sig","BTC"
"333","ENSG00000183726",1.12425487208521,3.87353588938935e-23,"TMEM50A",1.11281873263016,5.51315310051101e-23,"TMEM50A","not","sig","TMEM50A"
"334","ENSG00000142677",7.41469362318064,4.07356220603577e-23,"IL22RA1",6.86802109115281,1.38150754569638e-23,"IL22RA1","not","sig","IL22RA1"
"335","ENSG00000163898",1.64020272531427,4.72572083572332e-23,"LIPH",1.66108134973099,3.01331027713102e-23,"LIPH","not","sig","LIPH"
"336","ENSG00000120526",1.13723498860826,7.42506890746279e-23,"NUDCD1",1.18710888948431,1.16996402466353e-25,"NUDCD1","not","sig","NUDCD1"
"337","ENSG00000104951",3.0786294039708,8.52583619573427e-23,"IL4I1",6.63328852510525,2.93526573174088e-35,"IL4I1","different","sig","IL4I1"
"338","ENSG00000101190",-1.20408214278441,1.11198297367965e-22,"TCFL5",-1.19597509685113,2.41697583864119e-21,"TCFL5","not","sig","TCFL5"
"339","ENSG00000138160",-1.72720552308695,1.4360606824259e-22,"KIF11",-1.68939774320864,9.35674710889157e-22,"KIF11","not","sig","KIF11"
"340","ENSG00000120549",1.56264543524921,1.61020581465994e-22,"KIAA1217",1.3713986571206,5.5772087357606e-18,"KIAA1217","not","sig","KIAA1217"
"341","ENSG00000103489",1.06419072680071,1.76500771866411e-22,"XYLT1",0.863358472489331,1.0070126314156e-16,"XYLT1","not","sig","XYLT1"
"342","ENSG00000182326",1.58880612582584,2.10390507383865e-22,"C1S",1.62206188621797,1.74336224018262e-23,"C1S","not","sig","C1S"
"343","ENSG00000166073",0.828668838141765,3.3875384484473e-22,"GPR176",0.707087900057109,1.80927168327476e-16,"GPR176","not","sig","GPR176"
"344","ENSG00000122966",-1.23826397890678,5.9960583917696e-22,"CIT",-1.20649918864315,5.076305216269e-21,"CIT","not","sig","CIT"
"345","ENSG00000206527",-1.6180331544917,7.42905857889185e-22,"HACD2",-1.51180515257772,5.94940401280191e-21,"HACD2","not","sig","HACD2"
"346","ENSG00000108395",-1.22762891753726,9.87300183823376e-22,"TRIM37",-1.22098332286424,3.78521630519975e-23,"TRIM37","not","sig","TRIM37"
"347","ENSG00000120802",-1.39222376808447,1.06005323045257e-21,"TMPO",-1.37347684324843,1.7404739819418e-21,"TMPO","not","sig","TMPO"
"348","ENSG00000109790",-1.45000862782775,1.08567400566168e-21,"KLHL5",-1.41753315360856,4.1775150019457e-19,"KLHL5","not","sig","KLHL5"
"349","ENSG00000110906",-0.814146858055272,1.16500061477527e-21,"KCTD10",-0.804512226602138,4.47277242114889e-20,"KCTD10","not","sig","KCTD10"
"350","ENSG00000101447",-1.46715957540892,1.7039803036467e-21,"FAM83D",-1.36480897693202,1.26060702741e-19,"FAM83D","not","sig","FAM83D"
"351","ENSG00000158402",-1.18798481203002,1.97747955211108e-21,"CDC25C",-1.07289609890355,1.99098550391513e-15,"CDC25C","not","sig","CDC25C"
"352","ENSG00000108691",3.63887413923647,1.9984849933664e-21,"CCL2",3.57494125750171,5.02180269458182e-21,"CCL2","not","sig","CCL2"
"353","ENSG00000102384",-1.50259273795437,2.96972780442535e-21,"CENPI",-1.45042616351,9.08604354294587e-21,"CENPI","not","sig","CENPI"
"354","ENSG00000196517",1.50979711358343,3.04425212371523e-21,"SLC6A9",1.53630016034954,8.66897972090121e-22,"SLC6A9","not","sig","SLC6A9"
"355","ENSG00000102893",-1.37950438210863,3.09404336631059e-21,"PHKB",-1.32999379024079,6.00101358405704e-20,"PHKB","not","sig","PHKB"
"356","ENSG00000187479",3.35592386320139,3.18544777771999e-21,"C11orf96",1.95750419289994,2.44380985979894e-12,"C11orf96","different","sig","C11orf96"
"357","ENSG00000184898",1.55158632291161,3.282618082052e-21,"RBM43",1.5885678842034,1.28808891282844e-36,"RBM43","not","sig","RBM43"
"358","ENSG00000163701",2.67234832944365,3.36189601752082e-21,"IL17RE",2.63911166983125,1.19040064112965e-22,"IL17RE","not","sig","IL17RE"
"359","ENSG00000153902",2.43946462574587,3.69084847997486e-21,"LGI4",2.39933169567567,1.95093131924225e-18,"LGI4","not","sig","LGI4"
"360","ENSG00000123213",-0.794190280042957,3.8245769355829e-21,"NLN",-0.977180245428109,2.15501593385761e-33,"NLN","not","sig","NLN"
"361","ENSG00000066279",-2.06220448717063,5.09649704008144e-21,"ASPM",-1.97140287514153,1.87716558043352e-18,"ASPM","not","sig","ASPM"
"362","ENSG00000088325",-1.12579114641486,5.59704162386488e-21,"TPX2",-1.09759245958511,4.26914860291624e-20,"TPX2","not","sig","TPX2"
"363","ENSG00000131747",-1.51586816768708,5.8394852225095e-21,"TOP2A",-1.50183813665445,1.55456709159949e-20,"TOP2A","not","sig","TOP2A"
"364","ENSG00000111452",-1.75846043050509,6.44203157396512e-21,"ADGRD1",-1.73472062407678,4.70430824709663e-20,"ADGRD1","not","sig","ADGRD1"
"365","ENSG00000163121",6.85148955812161,6.52596037074196e-21,"NEURL3",6.84947174023071,2.31421673800398e-20,"NEURL3","not","sig","NEURL3"
"366","ENSG00000106617",-1.12466789209141,7.22538800885101e-21,"PRKAG2",-1.10287602764798,1.09558894832071e-20,"PRKAG2","not","sig","PRKAG2"
"367","ENSG00000182552",-1.28540235821035,1.37071907099872e-20,"RWDD4",-0.864809242441547,8.87649510468376e-06,"RWDD4","not","sig","RWDD4"
"368","ENSG00000142197",1.07769110145273,1.3981655460076e-20,"DOPEY2",1.13184679940833,6.98492613920428e-22,"DOPEY2","not","sig","DOPEY2"
"369","ENSG00000100320",1.0886604686369,1.45182638687305e-20,"RBFOX2",0.306081409756036,0.00550473565622011,"RBFOX2","not","sig","RBFOX2"
"370","ENSG00000160584",0.998398598554932,1.56818097381898e-20,"SIK3",0.943028635936818,1.19345320478703e-19,"SIK3","not","sig","SIK3"
"371","ENSG00000168899",2.03807140408297,1.75691325817633e-20,"VAMP5",2.04794998858299,6.57267946004249e-19,"VAMP5","not","sig","VAMP5"
"372","ENSG00000076108",1.03970196794763,1.91274130089322e-20,"BAZ2A",1.06187379354568,1.09558894832071e-20,"BAZ2A","not","sig","BAZ2A"
"373","ENSG00000100664",-0.631279845405065,2.05786942084019e-20,"EIF5",-0.562922763592709,2.57517963190068e-16,"EIF5","not","sig","EIF5"
"374","ENSG00000205269",-2.01392079783614,2.90470924184822e-20,"TMEM170B",-2.34386447896616,4.18182037285211e-32,"TMEM170B","not","sig","TMEM170B"
"375","ENSG00000173120",0.962005132022517,3.04432372161354e-20,"KDM2A",0.981370729791058,1.4151345823638e-20,"KDM2A","not","sig","KDM2A"
"376","ENSG00000138623",2.1109642065731,3.99012039902833e-20,"SEMA7A",2.13931363754095,1.95134704565507e-20,"SEMA7A","not","sig","SEMA7A"
"377","ENSG00000165806",1.2059634263357,3.99012039902833e-20,"CASP7",1.02426502104045,9.09678366286514e-22,"CASP7","not","sig","CASP7"
"378","ENSG00000103642",0.875676348936634,4.45245719652964e-20,"LACTB",0.882235552086187,6.50824706022294e-21,"LACTB","not","sig","LACTB"
"379","ENSG00000137571",2.96049278594505,4.51699046086007e-20,"SLCO5A1",3.38111316707034,9.80380049963138e-33,"SLCO5A1","not","sig","SLCO5A1"
"380","ENSG00000161091",1.67805451462851,5.73450781425792e-20,"MFSD12",1.73478454064298,4.8663706640227e-20,"MFSD12","not","sig","MFSD12"
"381","ENSG00000111859",0.819216305354139,6.13486274443549e-20,"NEDD9",0.841491235126321,3.19181458678566e-20,"NEDD9","not","sig","NEDD9"
"382","ENSG00000170100",-1.0082036947887,6.41272015898058e-20,"ZNF778",-0.996094524102584,1.98238814626233e-20,"ZNF778","not","sig","ZNF778"
"383","ENSG00000042429",1.26238495546974,7.20436051867784e-20,"MED17",1.3026390358316,1.06675184391522e-17,"MED17","not","sig","MED17"
"384","ENSG00000198133",5.61983765017689,7.252111410853e-20,"TMEM229B",4.95640422051244,4.73042138086906e-103,"TMEM229B","not","sig","TMEM229B"
"385","ENSG00000197555",1.16640817884561,8.32486025995896e-20,"SIPA1L1",1.21592048104197,1.16358952842949e-21,"SIPA1L1","not","sig","SIPA1L1"
"386","ENSG00000128203",2.23056387266877,8.98573574743844e-20,"ASPHD2",2.23089776464949,6.78384002186388e-20,"ASPHD2","not","sig","ASPHD2"
"387","ENSG00000091436",-1.44893103141209,9.07917859592504e-20,"MAP3K20",-1.39283815749541,3.05481261525298e-18,"MAP3K20","not","sig","MAP3K20"
"388","ENSG00000123360",3.62477731017367,9.12152081705654e-20,"PDE1B",3.69922086453167,5.81060794174625e-19,"PDE1B","not","sig","PDE1B"
"389","ENSG00000183856",-1.34080540672752,9.71220877095019e-20,"IQGAP3",-1.31868506613293,2.64701612673272e-19,"IQGAP3","not","sig","IQGAP3"
"390","ENSG00000118193",-1.75586993829993,1.05923070180359e-19,"KIF14",-1.74567800604045,6.96338803522901e-23,"KIF14","not","sig","KIF14"
"391","ENSG00000131508",-0.913641547608394,1.05923070180359e-19,"UBE2D2",-0.767725726728906,3.69992270576162e-17,"UBE2D2","not","sig","UBE2D2"
"392","ENSG00000135052",1.11099063541711,1.24573608134314e-19,"GOLM1",1.25882314832943,3.87944628162976e-22,"GOLM1","not","sig","GOLM1"
"393","ENSG00000152465",-1.54124239893345,1.25679559988076e-19,"NMT2",-1.53339763952719,8.31563890600791e-23,"NMT2","not","sig","NMT2"
"394","ENSG00000124406",3.16288064617458,1.33910109942164e-19,"ATP8A1",3.14238694822135,3.29699262325279e-19,"ATP8A1","not","sig","ATP8A1"
"395","ENSG00000125730",2.22746099386338,1.37249516621341e-19,"C3",2.16886317644797,1.51470645554558e-17,"C3","not","sig","C3"
"396","ENSG00000131238",-0.91895138244966,1.86181551938072e-19,"PPT1",-0.886366060296456,7.18231089089082e-19,"PPT1","not","sig","PPT1"
"397","ENSG00000111912",1.58450515903498,1.98992205312371e-19,"NCOA7",1.51418448797302,6.80324240273976e-18,"NCOA7","not","sig","NCOA7"
"398","ENSG00000075218",-1.1080818225876,2.02813499055488e-19,"GTSE1",-1.00745330460479,4.90357860671233e-17,"GTSE1","not","sig","GTSE1"
"399","ENSG00000125827",-0.876990999007687,2.07379220590643e-19,"TMX4",-0.850470525840643,8.51646705905341e-19,"TMX4","not","sig","TMX4"
"400","ENSG00000205302",0.98032810632879,2.07379220590643e-19,"SNX2",1.03834200247956,4.22605624521919e-22,"SNX2","not","sig","SNX2"
"401","ENSG00000048342",-1.39646189880451,2.19947179286977e-19,"CC2D2A",-1.35713466227275,1.77037186578609e-18,"CC2D2A","not","sig","CC2D2A"
"402","ENSG00000177663",0.913634472526016,2.24839064057682e-19,"IL17RA",0.859394982474903,1.16525356903351e-15,"IL17RA","not","sig","IL17RA"
"403","ENSG00000266074",1.34499282141664,2.40725765514702e-19,"BAHCC1",1.40044625651659,3.0018358426192e-20,"BAHCC1","not","sig","BAHCC1"
"404","ENSG00000126787",-1.7197164154231,3.02451185004507e-19,"DLGAP5",-1.66700410405585,1.52429018372046e-18,"DLGAP5","not","sig","DLGAP5"
"405","ENSG00000080815",0.648208118782131,3.2674893078769e-19,"PSEN1",0.693297393290341,8.16410120172391e-22,"PSEN1","not","sig","PSEN1"
"406","ENSG00000151617",1.30207845724166,3.29940454138499e-19,"EDNRA",1.32325841030207,1.15473202076814e-19,"EDNRA","not","sig","EDNRA"
"407","ENSG00000159314",3.88634854337849,3.46180901733863e-19,"ARHGAP27",3.84579907487143,4.2071796394638e-17,"ARHGAP27","not","sig","ARHGAP27"
"408","ENSG00000165105",4.86436589317775,3.5806449397088e-19,"RASEF",4.96765088378432,7.56380462758311e-18,"RASEF","not","sig","RASEF"
"409","ENSG00000157456",-1.48871853366537,3.66330337970662e-19,"CCNB2",-1.3243247374975,1.69621723237771e-21,"CCNB2","not","sig","CCNB2"
"410","ENSG00000075239",-0.83687189066839,4.45147569449655e-19,"ACAT1",-0.793389980002318,2.97406957069738e-17,"ACAT1","not","sig","ACAT1"
"411","ENSG00000109971",0.783281955924922,4.92492286777132e-19,"HSPA8",0.725695196275968,5.66061002499257e-16,"HSPA8","not","sig","HSPA8"
"412","ENSG00000135604",1.37015571250881,5.45563681133149e-19,"STX11",1.20591281185429,3.73680457072994e-20,"STX11","not","sig","STX11"
"413","ENSG00000198382",0.987084427503226,5.45563681133149e-19,"UVRAG",0.985881593050399,2.39796786997095e-18,"UVRAG","not","sig","UVRAG"
"414","ENSG00000171241",-0.96404581205933,5.85273824433523e-19,"SHCBP1",-0.942881693300101,3.44614342595412e-18,"SHCBP1","not","sig","SHCBP1"
"415","ENSG00000133131",-1.50053158334861,7.38984744982743e-19,"MORC4",-1.47143337724017,1.50976575022468e-18,"MORC4","not","sig","MORC4"
"416","ENSG00000117650",-1.69914028654571,9.86054260377608e-19,"NEK2",-1.39722674616541,6.59879526174246e-14,"NEK2","not","sig","NEK2"
"417","ENSG00000095752",1.66646585993528,9.89970638718254e-19,"IL11",1.67652576138249,4.06696391391741e-20,"IL11","not","sig","IL11"
"418","ENSG00000120337",3.61989841249019,9.9687903460324e-19,"TNFSF18",3.69082725037616,1.06544997905459e-19,"TNFSF18","not","sig","TNFSF18"
"419","ENSG00000112742",-1.46603193596966,1.00133769679716e-18,"TTK",-1.43703470085654,2.40402618977096e-18,"TTK","not","sig","TTK"
"420","ENSG00000142185",2.52847549303429,1.08625618516953e-18,"TRPM2",2.59271383289921,7.51393329961831e-19,"TRPM2","not","sig","TRPM2"
"421","ENSG00000064012",1.21893203866933,1.17187608483279e-18,"CASP8",1.20682517596076,1.94246407748327e-18,"CASP8","not","sig","CASP8"
"422","ENSG00000171509",3.26746457697889,1.33997216348812e-18,"RXFP1",3.29221743882753,4.81032244539574e-19,"RXFP1","not","sig","RXFP1"
"423","ENSG00000121236",-2.8481261037113,1.62280025263286e-18,"TRIM6",-2.40759004846098,4.74755935579997e-09,"TRIM6","not","sig","TRIM6"
"424","ENSG00000109686",-0.940882486128285,1.79167253577356e-18,"SH3D19",-0.917793240472306,3.06734703567752e-18,"SH3D19","not","sig","SH3D19"
"425","ENSG00000143799",-0.828621929257635,1.80375206092723e-18,"PARP1",-0.833025045047485,6.72408908928442e-17,"PARP1","not","sig","PARP1"
"426","ENSG00000197217",-0.637664274529687,2.19213823030365e-18,"ENTPD4",-0.609311443246243,1.7760484226878e-16,"ENTPD4","not","sig","ENTPD4"
"427","ENSG00000136108",-1.18966225414722,2.26015248000981e-18,"CKAP2",-1.27600811319589,3.58918092516235e-22,"CKAP2","not","sig","CKAP2"
"428","ENSG00000136044",-1.25616973897689,2.26493168353161e-18,"APPL2",-1.2156079527265,2.50616918619978e-17,"APPL2","not","sig","APPL2"
"429","ENSG00000183137",-1.24716630298244,2.3365647163543e-18,"CEP57L1",-0.853471722715082,1.17805780089973e-06,"CEP57L1","not","sig","CEP57L1"
"430","ENSG00000117528",-1.36621811115489,2.40856110818929e-18,"ABCD3",-1.33086342603591,1.96572187500076e-17,"ABCD3","not","sig","ABCD3"
"431","ENSG00000130559",-0.896213691514952,2.53588160240199e-18,"CAMSAP1",-0.844713358112282,1.59409618770825e-16,"CAMSAP1","not","sig","CAMSAP1"
"432","ENSG00000104973",1.122870325067,2.63233529718034e-18,"MED25",1.12777961321755,1.63719969214776e-19,"MED25","not","sig","MED25"
"433","ENSG00000104312",1.69359090727887,3.78972515803162e-18,"RIPK2",1.71276700375172,1.02522576495541e-18,"RIPK2","not","sig","RIPK2"
"434","ENSG00000111481",-0.730285371341988,4.17473380803712e-18,"COPZ1",-0.693620207739129,2.23396997941902e-17,"COPZ1","not","sig","COPZ1"
"435","ENSG00000161958",1.35160822631854,4.67427918179932e-18,"FGF11",3.12467136662053,NA,"FGF11","different","nonsig","FGF11"
"436","ENSG00000146411",1.7671091345736,4.69435154903741e-18,"SLC2A12",1.76972736664162,7.93833194025188e-19,"SLC2A12","not","sig","SLC2A12"
"437","ENSG00000080986",-1.26799527873254,4.92788826838481e-18,"NDC80",-1.22420428949793,8.14911261612634e-17,"NDC80","not","sig","NDC80"
"438","ENSG00000167081",-1.05104779827939,4.98723437144981e-18,"PBX3",-1.02680431559586,1.23421453809159e-17,"PBX3","not","sig","PBX3"
"439","ENSG00000064309",-1.47404618557544,5.63482241839373e-18,"CDON",-1.37286773057091,4.52440738936018e-17,"CDON","not","sig","CDON"
"440","ENSG00000164164",1.27187966552245,5.70374315327918e-18,"OTUD4",1.26157302735008,2.73515071774412e-17,"OTUD4","not","sig","OTUD4"
"441","ENSG00000125826",1.47756003449664,5.99074283101593e-18,"RBCK1",1.49524449250047,5.43206870955348e-18,"RBCK1","not","sig","RBCK1"
"442","ENSG00000179295",-1.11150061479784,6.04988000642354e-18,"PTPN11",-0.996966341858454,5.2596959624057e-15,"PTPN11","not","sig","PTPN11"
"443","ENSG00000138772",-1.33632997242869,6.22612721113456e-18,"ANXA3",-1.31327304616384,3.42223691216408e-17,"ANXA3","not","sig","ANXA3"
"444","ENSG00000154309",0.992052307419306,6.32151672526699e-18,"DISP1",1.04156808692884,5.9395091586115e-19,"DISP1","not","sig","DISP1"
"445","ENSG00000186310",-1.7399218091404,6.59905249785423e-18,"NAP1L3",-1.87412929719963,2.78789698370504e-23,"NAP1L3","not","sig","NAP1L3"
"446","ENSG00000136643",1.20276268409902,6.70033329164944e-18,"RPS6KC1",1.25470759703319,6.60697751472093e-20,"RPS6KC1","not","sig","RPS6KC1"
"447","ENSG00000047644",-0.704657749434021,7.27218593789644e-18,"WWC3",-0.675982029722708,2.3054489341038e-16,"WWC3","not","sig","WWC3"
"448","ENSG00000066926",-1.00014947635443,1.00359490660918e-17,"FECH",-1.0042320099777,1.11563289988809e-19,"FECH","not","sig","FECH"
"449","ENSG00000166971",-1.23120222856884,1.11713353822381e-17,"AKTIP",-0.931837767052116,2.26711605124933e-08,"AKTIP","not","sig","AKTIP"
"450","ENSG00000144554",-1.21838528904123,1.12611179181676e-17,"FANCD2",-1.14561556679771,1.04439820145797e-15,"FANCD2","not","sig","FANCD2"
"451","ENSG00000102699",0.79453225084415,1.33612221021072e-17,"PARP4",0.905118488771879,2.78789698370504e-23,"PARP4","not","sig","PARP4"
"452","ENSG00000143390",0.74579728611252,1.39882652229636e-17,"RFX5",0.776983636896078,4.13851499588978e-17,"RFX5","not","sig","RFX5"
"453","ENSG00000148344",1.72883225859606,1.51741461916986e-17,"PTGES",1.76471226715599,2.75887026704011e-18,"PTGES","not","sig","PTGES"
"454","ENSG00000165259",1.39387244334871,1.57440809462254e-17,"HDX",1.41788062481143,2.67233889701876e-18,"HDX","not","sig","HDX"
"455","ENSG00000144401",-1.17397611773029,1.75888035084612e-17,"METTL21A",-1.04410569612561,1.13488773711177e-12,"METTL21A","not","sig","METTL21A"
"456","ENSG00000124383",1.42676929102565,1.84981950680251e-17,"MPHOSPH10",1.40351414188662,3.49772808823181e-16,"MPHOSPH10","not","sig","MPHOSPH10"
"457","ENSG00000148400",2.4988979728147,1.93354536185777e-17,"NOTCH1",2.53236007286407,6.12737449801441e-18,"NOTCH1","not","sig","NOTCH1"
"458","ENSG00000124767",-1.06133141554271,2.20766300524092e-17,"GLO1",-1.04778659832011,1.68678794954029e-17,"GLO1","not","sig","GLO1"
"459","ENSG00000110092",-1.01166748816136,2.86623891197931e-17,"CCND1",-0.918845761305739,7.09112618316151e-14,"CCND1","not","sig","CCND1"
"460","ENSG00000096433",0.956863107503051,2.94955628122906e-17,"ITPR3",0.97937405993739,7.01092932640484e-18,"ITPR3","not","sig","ITPR3"
"461","ENSG00000164597",-0.817745994314851,3.01572946518736e-17,"COG5",-0.786222089063306,1.90562778961472e-17,"COG5","not","sig","COG5"
"462","ENSG00000138821",1.66676433987695,3.41111517992595e-17,"SLC39A8",1.66520989399189,1.22358316574958e-17,"SLC39A8","not","sig","SLC39A8"
"463","ENSG00000171320",-1.69203473490976,3.67919570177157e-17,"ESCO2",-1.6031460088393,6.57926774886508e-14,"ESCO2","not","sig","ESCO2"
