"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"418","ENSG00000104312",1.71276700375172,1.02522576495541e-18,"RIPK2",1.69359090727887,3.78972515803162e-18,"RIPK2","not","sig","RIPK2"
"419","ENSG00000133131",-1.47143337724017,1.50976575022468e-18,"MORC4",-1.50053158334861,7.38984744982743e-19,"MORC4","not","sig","MORC4"
"420","ENSG00000126787",-1.66700410405585,1.52429018372046e-18,"DLGAP5",-1.7197164154231,3.02451185004507e-19,"DLGAP5","not","sig","DLGAP5"
"421","ENSG00000048342",-1.35713466227275,1.77037186578609e-18,"CC2D2A",-1.39646189880451,2.19947179286977e-19,"CC2D2A","not","sig","CC2D2A"
"422","ENSG00000154229",-0.810569476395694,1.79769951451236e-18,"PRKCA",-0.657532111022938,1.02186236883722e-11,"PRKCA","not","sig","PRKCA"
"423","ENSG00000066279",-1.97140287514153,1.87716558043352e-18,"ASPM",-2.06220448717063,5.09649704008144e-21,"ASPM","not","sig","ASPM"
"424","ENSG00000064012",1.20682517596076,1.94246407748327e-18,"CASP8",1.21893203866933,1.17187608483279e-18,"CASP8","not","sig","CASP8"
"425","ENSG00000153902",2.39933169567567,1.95093131924225e-18,"LGI4",2.43946462574587,3.69084847997486e-21,"LGI4","not","sig","LGI4"
"426","ENSG00000107816",1.62444258770835,2.09322993116295e-18,"LZTS2",1.5429327559524,1.07707698017712e-16,"LZTS2","not","sig","LZTS2"
"427","ENSG00000198382",0.985881593050399,2.39796786997095e-18,"UVRAG",0.987084427503226,5.45563681133149e-19,"UVRAG","not","sig","UVRAG"
"428","ENSG00000112742",-1.43703470085654,2.40402618977096e-18,"TTK",-1.46603193596966,1.00133769679716e-18,"TTK","not","sig","TTK"
"429","ENSG00000165259",1.41788062481143,2.67233889701876e-18,"HDX",1.39387244334871,1.57440809462254e-17,"HDX","not","sig","HDX"
"430","ENSG00000148344",1.76471226715599,2.75887026704011e-18,"PTGES",1.72883225859606,1.51741461916986e-17,"PTGES","not","sig","PTGES"
